UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Cloud Strife,@toojermy,2021-08-05T22:42:55.000Z,"Cloud Strife
@toojermy
·
Aug 5","Hawaii News Now
@HawaiiNewsNow
 · Aug 4
Police arrested a man thinking he was someone else. For 2 years, he was held against his will at the Hawaii State Hospital, deemed insane and forcibly injected with drugs. 
The courts still have no record of this mishap in an apparent attempt to cover it up. @lynnkawano reports
2",😰,,,2,"['https://pbs.twimg.com/profile_images/1190337549748899841/B55EQQd0_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1423147650069635073/pu/img/rpUxFPD26Sw87wJo.jpg']",https://twitter.com/toojermy/status/1423414239746609158
Bunny_Kang,@bunny_kang,2021-08-05T22:08:34.000Z,"Bunny_Kang
@bunny_kang
·
Aug 5","삭신이 쑤시는 아침. 
기간백수도 끝이 보인다. 
운동가는 아들이 준비해 준 모닝커피. 
내일이 입추인데, 이어지는 폭염과 열대아는 언제쯤 끝나려나!!!! 
@Seoul
, Korea https://instagram.com/p/CSNXyCchxiyTWUi--EDssbxWSILRoQTs4IXOQU0/?utm_medium=twitter…",☕,,,,[],https://twitter.com/bunny_kang/status/1423405595416309765
ハムニダ薫,@hamnidak,2021-08-05T22:02:01.000Z,"ハムニダ薫
@hamnidak
·
Aug 5","なんで山下に謝るの？方向そっち？？？
河村市長がJOC山下会長に電話で謝罪 ｜ 共同通信
nordot.app
1
1",,,1,1,['https://pbs.twimg.com/card_img/1434325901857095686/LYFAgejT?format=png&name=240x240'],https://twitter.com/hamnidak/status/1423403949890031617
SOPEMyUniverse,@gotjams13,2021-08-05T22:01:09.000Z,"SOPEMyUniverse
@gotjams13
·
Aug 5","Weverse staff after receiving another request from Taehyung 
GIF
haru⁷
@BOMHARU1230
 · Aug 5
Taehyung Weverse 080621

: should I inquire to make balance game on Weverse?
I ask and ARMYs can pick and there can be % showing
1",🪐 😂 😂 🌿 💜 🐯,,,1,"['https://pbs.twimg.com/tweet_video_thumb/E8DyJPfVcAIEuOr.jpg', 'https://pbs.twimg.com/profile_images/1432904038362738692/bzESJl1W_mini.jpg', 'https://pbs.twimg.com/media/E8DHJnUVgAE7go_?format=jpg&name=240x240']",https://twitter.com/gotjams13/status/1423403732029513732
ṡѧṃjıѧṅ,@samjian,2021-08-05T21:58:57.000Z,"ṡѧṃjıѧṅ
@samjian
·
Aug 5",#rt 귀엽,🆓 🧡,,,,"['https://pbs.twimg.com/media/E8DxpL5UcAYpBDS?format=jpg&name=small', 'https://pbs.twimg.com/media/E8DxpL5VkAQKvAG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/E8DxpL4UUAEBL29?format=jpg&name=360x360']",https://twitter.com/samjian/status/1423403176196116481
문어B,@MunuhB,2021-08-05T21:43:55.000Z,"문어B
@MunuhB
·
Aug 5",1,🤫 🤭,1,,,['https://pbs.twimg.com/media/E8DuM6dVgAEouFG?format=jpg&name=small'],https://twitter.com/MunuhB/status/1423399395244929026
혼수상태,@wnso904,2021-08-05T21:42:23.000Z,"혼수상태
@wnso904
·
Aug 5","(잡법)전과 4범인 잡놈과 개무식한 자식이..
차기 대선 후보 적합도에서 1,2위란다..

가당한 '소리'인가?",,,,,[],https://twitter.com/wnso904/status/1423399007234125826
보나,@bonayamm,2021-08-05T21:40:14.000Z,"보나
@bonayamm
·
Aug 5",58.1,,,,,[],https://twitter.com/bonayamm/status/1423398468039499776
문어B,@MunuhB,2021-08-05T21:38:46.000Z,"문어B
@MunuhB
·
Aug 5",아니 당황이 아니라 황당스럽네,,,,,[],https://twitter.com/MunuhB/status/1423398097523122178
평생배진영,@ejlee0620,2021-08-05T21:38:38.000Z,"평생배진영
@ejlee0620
·
Aug 5","#배진영 넘넘넘 귀여워  #씨아이엑스 #픽스 #CIX #BAEJINYOUNG  #CIX_BE_OK #팬바라기
CIX_Official
@CIX_Official
 · Aug 5
CIX 1st Album 'OK' Prologue : Be OK

CONCEPT VIDEO 5 :: BAEJINYOUNG

Only on CIX Official YouTube Channel

 https://youtu.be/C3vjXtw0p2k

#CIX #씨아이엑스 #BX #승훈 #배진영 #용희 #현석 #OK_Prologue #BeOK #WAVE
5",😍 ♥ ▶,,,5,"['https://pbs.twimg.com/profile_images/1427284005854924806/4gSY6W85_mini.jpg', 'https://pbs.twimg.com/media/E8CRxSnVUAAOCIL?format=jpg&name=small']",https://twitter.com/ejlee0620/status/1423398065340227584
